Uniprot ID,Gene-name,Lung,,,Spleen (White pulp),,,Liver,,,Heart,,, Renal cortex,,,Renal medulla,,,Testis,,,Thyroid,,
Q9H9Y6,POLR1B,0.3233 ,0.0022 ,0.0170 ,,,,0.6663 ,0.0000 ,0.0000 ,,,,,,,,,,,,,0.5341 ,0.0001 ,0.0037 
Q9HA47,UCK1,,,,,,,-0.5256 ,0.0010 ,0.0067 ,,,,,,,,,,,,,,,
Q9HA64,FN3KRP,-0.8237 ,0.0005 ,0.0054 ,-0.8374 ,0.0000 ,0.0002 ,-0.8465 ,0.0088 ,0.0356 ,-0.3509 ,0.0000 ,0.0005 ,-0.6109 ,0.0006 ,0.0054 ,-0.6345 ,0.0002 ,0.0102 ,,,,,,
Q9HA65,TBC1D17,-0.5246 ,0.0100 ,0.0487 ,,,,,,,,,,,,,,,,,,,,,
Q9HA77,CARS2,0.6048 ,0.0001 ,0.0014 ,,,,0.3965 ,0.0006 ,0.0047 ,,,,,,,,,,,,,,,
Q9HAB8,PPCS,,,,-0.5203 ,0.0000 ,0.0007 ,,,,,,,,,,,,,,,,,,
Q9HAC7,SUGCT,,,,,,,,,,,,,-0.6115 ,0.0094 ,0.0431 ,,,,,,,,,
Q9HAF1,MEAF6,,,,,,,,,,,,,,,,0.7139 ,0.0035 ,0.0494 ,,,,,,
Q9HAN9,NMNAT1,,,,,,,0.3801 ,0.0012 ,0.0075 ,,,,,,,,,,,,,,,
Q9HAT2,SIAE,1.4162 ,0.0003 ,0.0035 ,,,,0.5816 ,0.0011 ,0.0073 ,0.6422 ,0.0000 ,0.0000 ,-0.7165 ,0.0000 ,0.0000 ,,,,,,,0.5876 ,0.0028 ,0.0224 
Q9HAU0,PLEKHA5,,,,,,,,,,,,,-0.3047 ,0.0001 ,0.0015 ,,,,,,,,,
Q9HAU5,UPF2,,,,,,,,,,,,,,,,,,,,,,0.4717 ,0.0003 ,0.0057 
Q9HAV0,GNB4,-0.6875 ,0.0006 ,0.0065 ,,,,,,,,,,,,,,,,,,,,,
Q9HAV4,XPO5,,,,,,,0.3232 ,0.0110 ,0.0419 ,,,,,,,,,,,,,,,
Q9HAV7,GRPEL1,0.9082 ,0.0000 ,0.0001 ,0.6180 ,0.0000 ,0.0001 ,0.7617 ,0.0002 ,0.0015 ,,,,,,,0.9580 ,0.0000 ,0.0026 ,,,,0.6398 ,0.0079 ,0.0428 
Q9HAZ1,CLK4,,,,0.5209 ,0.0102 ,0.0429 ,,,,,,,,,,,,,,,,,,
Q9HB07,C12orf10,,,,,,,-0.3109 ,0.0047 ,0.0218 ,,,,-0.4434 ,0.0000 ,0.0002 ,,,,,,,,,
Q9HB21,PLEKHA1,,,,,,,0.4327 ,0.0017 ,0.0103 ,,,,,,,,,,,,,,,
Q9HB40,SCPEP1,1.0422 ,0.0017 ,0.0139 ,,,,,,,0.6258 ,0.0006 ,0.0052 ,-0.4691 ,0.0093 ,0.0427 ,,,,,,,1.1471 ,0.0015 ,0.0150 
Q9HB71,CACYBP,,,,,,,,,,,,,-0.3076 ,0.0016 ,0.0111 ,,,,,,,,,
Q9HB90,RRAGC,,,,,,,0.5402 ,0.0077 ,0.0320 ,,,,,,,,,,,,,,,
Q9HBA0,TRPV4,,,,,,,,,,,,,-0.8955 ,0.0051 ,0.0274 ,,,,,,,,,
Q9HBF4,ZFYVE1,,,,,,,,,,,,,-0.3309 ,0.0000 ,0.0004 ,,,,,,,,,
Q9HBG4,ATP6V0A4,,,,,,,,,,,,,0.4006 ,0.0027 ,0.0169 ,,,,,,,,,
Q9HBH0,RHOF,-0.4677 ,0.0023 ,0.0176 ,,,,,,,,,,,,,,,,,,,,,
Q9HBH1,PDF,,,,,,,0.3767 ,0.0103 ,0.0397 ,,,,,,,,,,,,,,,
Q9HBH5,RDH14,,,,,,,0.2676 ,0.0086 ,0.0350 ,,,,,,,,,,,,,,,
Q9HBI1,PARVB,,,,,,,0.4575 ,0.0029 ,0.0152 ,0.5182 ,0.0000 ,0.0006 ,,,,,,,,,,,,
Q9HBI6,CYP4F11,,,,,,,,,,,,,0.9274 ,0.0036 ,0.0212 ,,,,,,,,,
Q9HBK9,AS3MT,,,,,,,,,,,,,-0.4391 ,0.0001 ,0.0010 ,,,,,,,,,
Q9HBL0,TNS1,,,,0.4166 ,0.0039 ,0.0219 ,,,,,,,,,,,,,,,,,,
Q9HBL7,PLGRKT,0.4843 ,0.0005 ,0.0054 ,,,,0.4735 ,0.0019 ,0.0107 ,,,,,,,,,,,,,,,
Q9HBM6,TAF9B,-0.7002 ,0.0000 ,0.0000 ,,,,,,,,,,,,,,,,,,,,,
Q9HC07,TMEM165,0.9657 ,0.0002 ,0.0034 ,0.7656 ,0.0003 ,0.0036 ,0.7794 ,0.0030 ,0.0156 ,,,,0.9481 ,0.0000 ,0.0000 ,0.8738 ,0.0000 ,0.0042 ,,,,,,
Q9HC21,SLC25A19,,,,,,,,,,,,,0.2827 ,0.0109 ,0.0481 ,,,,,,,,,
Q9HC35,EML4,,,,,,,-0.5733 ,0.0000 ,0.0001 ,,,,,,,,,,,,,,,
Q9HC36,MRM3,0.5926 ,0.0024 ,0.0181 ,,,,,,,,,,,,,,,,,,,,,
Q9HC38,GLOD4,,,,-1.2412 ,0.0000 ,0.0002 ,-0.9060 ,0.0044 ,0.0208 ,-0.5780 ,0.0000 ,0.0000 ,-0.8544 ,0.0000 ,0.0001 ,-0.4532 ,0.0008 ,0.0235 ,,,,,,
Q9HC78,ZBTB20,,,,0.3965 ,0.0059 ,0.0290 ,,,,,,,,,,,,,,,,0.4211 ,0.0019 ,0.0172 
Q9HCB6,SPON1,,,,0.4880 ,0.0024 ,0.0156 ,,,,-0.5221 ,0.0012 ,0.0085 ,,,,,,,,,,,,
Q9HCC0,MCCC2,,,,,,,0.3182 ,0.0102 ,0.0395 ,,,,-0.4418 ,0.0005 ,0.0050 ,,,,,,,,,
Q9HCE0,EPG5,,,,,,,,,,,,,-0.2897 ,0.0049 ,0.0267 ,,,,,,,,,
Q9HCE6,ARHGEF10L,,,,,,,,,,,,,,,,,,,,,,0.4131 ,0.0022 ,0.0193 
Q9HCH0,NCKAP5L,,,,0.3244 ,0.0062 ,0.0299 ,,,,,,,,,,,,,,,,,,
Q9HCH3,CPNE5,,,,,,,,,,0.5683 ,0.0000 ,0.0000 ,,,,,,,,,,,,
Q9HCJ6,VAT1L,,,,,,,-1.3062 ,0.0000 ,0.0003 ,,,,,,,,,,,,,,,
Q9HCK8,CHD8,,,,,,,0.6191 ,0.0064 ,0.0278 ,0.6656 ,0.0000 ,0.0003 ,,,,,,,,,,,,
Q9HCL0,PCDH18,-0.8402 ,0.0069 ,0.0378 ,,,,,,,,,,,,,,,,,,,,,
Q9HCM2,PLXNA4,,,,0.3563 ,0.0001 ,0.0015 ,,,,,,,,,,,,,,,,,,
Q9HCN8,SDF2L1,1.0070 ,0.0000 ,0.0010 ,,,,,,,-0.3762 ,0.0031 ,0.0168 ,,,,,,,,,,,,
Q9HCP0,CSNK1G1,,,,0.3171 ,0.0005 ,0.0048 ,,,,,,,,,,,,,,,,,,
Q9HCS5,EPB41L4A,,,,,,,,,,,,,0.3193 ,0.0014 ,0.0102 ,,,,,,,,,
Q9HCU5,PREB,0.5758 ,0.0000 ,0.0007 ,0.5080 ,0.0001 ,0.0012 ,0.4263 ,0.0001 ,0.0012 ,,,,0.2755 ,0.0006 ,0.0054 ,0.4091 ,0.0013 ,0.0292 ,,,,0.4534 ,0.0025 ,0.0207 
Q9HCU8,POLD4,,,,,,,,,,,,,0.7249 ,0.0043 ,0.0242 ,,,,,,,,,
Q9HD15,SRA1,,,,,,,0.5088 ,0.0036 ,0.0178 ,,,,,,,,,,,,,,,
Q9HD20,ATP13A1,,,,0.4533 ,0.0001 ,0.0017 ,,,,,,,,,,,,,,,,,,
Q9HD23,MRS2,,,,,,,,,,0.4662 ,0.0068 ,0.0308 ,,,,,,,,,,,,
Q9HD26,GOPC,0.4851 ,0.0000 ,0.0001 ,0.3231 ,0.0014 ,0.0102 ,,,,-0.3027 ,0.0004 ,0.0034 ,0.2742 ,0.0000 ,0.0002 ,,,,,,,,,
Q9HD33,MRPL47,0.6792 ,0.0000 ,0.0001 ,0.4606 ,0.0000 ,0.0001 ,0.8045 ,0.0000 ,0.0000 ,,,,,,,,,,,,,,,
Q9HD34,LYRM4,0.6331 ,0.0000 ,0.0007 ,,,,,,,,,,,,,,,,,,,,,
Q9HD40,SEPSECS,,,,,,,,,,-0.2966 ,0.0047 ,0.0229 ,,,,,,,,,,,,
Q9HD42,CHMP1A,,,,,,,,,,,,,,,,0.4332 ,0.0006 ,0.0195 ,,,,,,
Q9HD45,TM9SF3,0.7485 ,0.0000 ,0.0000 ,0.5111 ,0.0000 ,0.0008 ,0.5939 ,0.0000 ,0.0002 ,,,,0.3524 ,0.0012 ,0.0093 ,0.6458 ,0.0000 ,0.0024 ,,,,,,
Q9HD89,RETN,1.2436 ,0.0080 ,0.0420 ,,,,1.0546 ,0.0002 ,0.0017 ,0.7126 ,0.0000 ,0.0007 ,,,,,,,,,,,,
Q9HDC9,APMAP,,,,,,,0.2666 ,0.0121 ,0.0452 ,-0.3429 ,0.0002 ,0.0019 ,,,,,,,,,,,,
Q9NNW7,TXNRD2,0.7303 ,0.0002 ,0.0032 ,0.5192 ,0.0000 ,0.0007 ,,,,,,,,,,,,,,,,,,
Q9NNX1,TUFT1,,,,,,,1.2239 ,0.0000 ,0.0001 ,,,,0.4201 ,0.0088 ,0.0412 ,,,,,,,,,
Q9NP58,ABCB6,,,,,,,0.3856 ,0.0001 ,0.0010 ,0.3239 ,0.0001 ,0.0009 ,,,,,,,,,,,,
Q9NP61,ARFGAP3,0.5505 ,0.0000 ,0.0007 ,0.4160 ,0.0009 ,0.0074 ,0.6592 ,0.0007 ,0.0051 ,,,,0.6474 ,0.0000 ,0.0000 ,0.7216 ,0.0001 ,0.0085 ,,,,,,
Q9NP72,RAB18,0.5638 ,0.0000 ,0.0000 ,0.3035 ,0.0001 ,0.0016 ,,,,-0.3169 ,0.0002 ,0.0019 ,,,,,,,,,,,,
Q9NP80,PNPLA8,,,,0.3308 ,0.0033 ,0.0192 ,,,,,,,,,,,,,,,,,,
Q9NP92,MRPS30,,,,,,,,,,0.3424 ,0.0021 ,0.0129 ,,,,,,,,,,,,
Q9NP99,TREM1,1.4738 ,0.0001 ,0.0011 ,,,,,,,,,,,,,,,,,,,,,
Q9NPA0,EMC7,0.3557 ,0.0005 ,0.0056 ,,,,,,,,,,,,,,,,,,,,,
Q9NPB8,GPCPD1,,,,-0.3227 ,0.0013 ,0.0095 ,,,,,,,,,,,,,,,,,,
Q9NPE3,NOP10,,,,,,,0.4615 ,0.0002 ,0.0019 ,,,,,,,,,,,,,,,
Q9NPG4,PCDH12,-1.1075 ,0.0000 ,0.0000 ,,,,,,,,,,,,,,,,,,,,,
Q9NPH0,ACP6,,,,,,,0.3667 ,0.0096 ,0.0376 ,,,,-0.4526 ,0.0005 ,0.0046 ,,,,,,,,,
Q9NPH2,ISYNA1,-0.9207 ,0.0060 ,0.0342 ,-0.9409 ,0.0002 ,0.0026 ,-1.0922 ,0.0002 ,0.0018 ,,,,-0.4167 ,0.0007 ,0.0059 ,-1.4376 ,0.0005 ,0.0168 ,,,,-0.4217 ,0.0085 ,0.0449 
Q9NPH3,IL1RAP,,,,,,,0.5716 ,0.0003 ,0.0029 ,,,,,,,,,,,,,0.9939 ,0.0073 ,0.0410 
Q9NPJ3,ACOT13,0.4056 ,0.0007 ,0.0071 ,,,,,,,,,,-0.5824 ,0.0000 ,0.0004 ,,,,,,,,,
Q9NPL8,TIMMDC1,,,,0.7598 ,0.0000 ,0.0002 ,,,,0.3005 ,0.0000 ,0.0006 ,,,,0.4634 ,0.0009 ,0.0241 ,,,,,,
Q9NPR2,SEMA4B,,,,,,,,,,,,,0.6504 ,0.0000 ,0.0002 ,,,,,,,,,
Q9NPR9,GPR108,,,,,,,,,,,,,0.6280 ,0.0019 ,0.0128 ,,,,,,,0.3783 ,0.0075 ,0.0418 
Q9NPY3,CD93,,,,,,,,,,,,,0.3002 ,0.0030 ,0.0183 ,,,,,,,,,
Q9NQ29,LUC7L,,,,,,,,,,,,,,,,,,,,,,0.4716 ,0.0044 ,0.0297 
Q9NQ48,LZTFL1,,,,-0.3951 ,0.0061 ,0.0299 ,,,,,,,,,,,,,,,,,,
Q9NQ50,MRPL40,0.5817 ,0.0099 ,0.0482 ,0.3409 ,0.0000 ,0.0007 ,0.5952 ,0.0000 ,0.0002 ,,,,,,,,,,,,,,,
Q9NQ55,PPAN,,,,,,,0.8354 ,0.0000 ,0.0000 ,,,,,,,0.3214 ,0.0002 ,0.0103 ,,,,0.5411 ,0.0013 ,0.0138 
Q9NQ66,PLCB1,-1.1641 ,0.0082 ,0.0425 ,,,,,,,,,,,,,,,,,,,,,
Q9NQ88,TIGAR,,,,,,,0.6306 ,0.0000 ,0.0000 ,,,,0.2681 ,0.0014 ,0.0101 ,,,,,,,,,
Q9NQ92,COPRS,,,,,,,,,,-0.5189 ,0.0000 ,0.0001 ,,,,,,,,,,,,
Q9NQC3,RTN4,,,,0.8905 ,0.0000 ,0.0000 ,,,,,,,,,,0.5113 ,0.0004 ,0.0161 ,,,,0.4485 ,0.0032 ,0.0242 
Q9NQG1,MANBAL,,,,,,,0.4827 ,0.0009 ,0.0059 ,,,,,,,,,,,,,,,
Q9NQG6,MIEF1,,,,0.3220 ,0.0006 ,0.0056 ,,,,,,,,,,,,,,,,,,
Q9NQH7,XPNPEP3,,,,-0.3238 ,0.0048 ,0.0251 ,,,,,,,-0.4562 ,0.0000 ,0.0000 ,,,,,,,,,
Q9NQL2,RRAGD,,,,,,,0.7641 ,0.0078 ,0.0322 ,,,,,,,,,,,,,,,
Q9NQP4,PFDN4,,,,-0.5566 ,0.0003 ,0.0036 ,,,,,,,-0.3944 ,0.0098 ,0.0446 ,,,,,,,,,
Q9NQR4,NIT2,,,,-0.3317 ,0.0004 ,0.0044 ,,,,,,,-0.7703 ,0.0000 ,0.0000 ,,,,,,,-0.3406 ,0.0020 ,0.0180 
Q9NQS1,AVEN,,,,,,,0.5718 ,0.0129 ,0.0474 ,,,,0.3512 ,0.0095 ,0.0436 ,,,,,,,0.6303 ,0.0089 ,0.0460 
Q9NQS3,NECTIN3,,,,,,,,,,,,,,,,,,,,,,0.5697 ,0.0059 ,0.0350 
Q9NQT4,EXOSC5,,,,,,,0.2834 ,0.0022 ,0.0124 ,,,,,,,,,,,,,,,
Q9NQT5,EXOSC3,,,,,,,0.3692 ,0.0002 ,0.0016 ,,,,,,,,,,,,,,,
Q9NQW6,ANLN,0.6715 ,0.0097 ,0.0476 ,,,,,,,,,,,,,,,,,,,,,
Q9NQW7,XPNPEP1,,,,-1.1223 ,0.0008 ,0.0071 ,-0.4550 ,0.0034 ,0.0170 ,-0.3390 ,0.0001 ,0.0008 ,-0.4560 ,0.0000 ,0.0001 ,-0.3979 ,0.0021 ,0.0382 ,,,,-0.7347 ,0.0012 ,0.0132 
Q9NQX3,GPHN,,,,,,,,,,,,,-0.5901 ,0.0000 ,0.0000 ,,,,,,,,,
Q9NQX4,MYO5C,,,,,,,,,,,,,,,,,,,,,,0.5860 ,0.0003 ,0.0064 
Q9NQY0,BIN3,,,,,,,,,,,,,,,,,,,,,,0.3568 ,0.0009 ,0.0109 
Q9NQZ2,UTP3,,,,,,,0.4393 ,0.0008 ,0.0057 ,,,,0.3230 ,0.0070 ,0.0349 ,,,,,,,,,
Q9NR00,TCIM,,,,,,,,,,,,,,,,1.0436 ,0.0024 ,0.0409 ,,,,,,
Q9NR12,PDLIM7,,,,,,,,,,-0.5488 ,0.0008 ,0.0062 ,,,,,,,,,,,,
Q9NR19,ACSS2,,,,,,,,,,,,,0.3573 ,0.0011 ,0.0088 ,,,,,,,0.3133 ,0.0054 ,0.0334 
Q9NR28,DIABLO,0.6198 ,0.0003 ,0.0035 ,,,,0.3682 ,0.0027 ,0.0144 ,,,,,,,,,,,,,,,
Q9NR30,DDX21,0.6123 ,0.0014 ,0.0127 ,0.7405 ,0.0025 ,0.0160 ,1.4115 ,0.0000 ,0.0000 ,0.6839 ,0.0002 ,0.0020 ,0.6863 ,0.0031 ,0.0184 ,0.7157 ,0.0001 ,0.0069 ,,,,0.6407 ,0.0001 ,0.0028 
Q9NR31,SAR1A,,,,,,,,,,,,,,,,,,,,,,0.6222 ,0.0029 ,0.0225 
Q9NR34,MAN1C1,,,,,,,,,,,,,,,,,,,,,,1.3019 ,0.0010 ,0.0117 
Q9NR45,NANS,0.4357 ,0.0001 ,0.0014 ,,,,,,,,,,,,,,,,,,,,,
Q9NR46,SH3GLB2,-0.2861 ,0.0029 ,0.0205 ,,,,,,,,,,,,,,,,,,,,,
Q9NR50,EIF2B3,,,,,,,0.5459 ,0.0002 ,0.0016 ,,,,,,,,,,,,,,,
Q9NR56,MBNL1,0.6254 ,0.0003 ,0.0042 ,,,,,,,,,,,,,,,,,,,0.4928 ,0.0000 ,0.0012 
Q9NR97,TLR8,,,,0.6132 ,0.0034 ,0.0199 ,,,,,,,,,,,,,,,,,,
Q9NR99,MXRA5,0.4922 ,0.0057 ,0.0330 ,,,,,,,,,,,,,,,,,,,,,
Q9NRA0,SPHK2,,,,,,,,,,,,,-0.6289 ,0.0004 ,0.0044 ,,,,,,,,,
Q9NRA2,SLC17A5,,,,0.8991 ,0.0000 ,0.0000 ,,,,,,,0.4815 ,0.0003 ,0.0029 ,,,,,,,0.9333 ,0.0002 ,0.0053 
Q9NRD9,DUOX1,0.5970 ,0.0012 ,0.0108 ,,,,,,,,,,,,,,,,,,,,,
Q9NRF8,CTPS2,-0.3571 ,0.0011 ,0.0106 ,-0.2700 ,0.0002 ,0.0024 ,,,,,,,,,,,,,,,,,,
Q9NRG4,SMYD2,-0.4155 ,0.0043 ,0.0270 ,,,,0.4288 ,0.0105 ,0.0403 ,,,,,,,,,,,,,,,
Q9NRK6,ABCB10,,,,0.3089 ,0.0097 ,0.0415 ,0.4780 ,0.0000 ,0.0006 ,,,,,,,,,,,,,,,
Q9NRL2,BAZ1A,0.3771 ,0.0030 ,0.0210 ,,,,0.9079 ,0.0001 ,0.0013 ,,,,,,,,,,,,,,,
Q9NRN5,OLFML3,,,,,,,,,,-0.7960 ,0.0025 ,0.0144 ,,,,,,,,,,,,
Q9NRN7,AASDHPPT,,,,-0.4254 ,0.0007 ,0.0064 ,,,,,,,,,,,,,,,,,,
Q9NRP2,CMC2,,,,,,,,,,,,,,,,0.7107 ,0.0001 ,0.0065 ,,,,,,
Q9NRQ5,SMCO4,,,,,,,-0.9368 ,0.0011 ,0.0072 ,,,,,,,,,,,,,,,
Q9NRR4,DROSHA,,,,,,,0.4216 ,0.0012 ,0.0078 ,,,,,,,,,,,,,,,
Q9NRR5,UBQLN4,,,,,,,,,,,,,,,,,,,,,,-0.4446 ,0.0003 ,0.0064 
Q9NRW3,APOBEC3C,-0.6318 ,0.0019 ,0.0153 ,,,,,,,,,,,,,,,,,,,,,
Q9NRW4,DUSP22,,,,,,,,,,,,,0.4620 ,0.0008 ,0.0068 ,,,,,,,,,
Q9NRW7,VPS45,,,,,,,0.3199 ,0.0000 ,0.0000 ,,,,,,,,,,,,,0.3130 ,0.0039 ,0.0271 
Q9NRX1,PNO1,,,,,,,0.7587 ,0.0000 ,0.0002 ,,,,0.5374 ,0.0000 ,0.0002 ,0.5280 ,0.0000 ,0.0029 ,,,,,,
Q9NRX2,MRPL17,0.5793 ,0.0000 ,0.0001 ,0.3570 ,0.0008 ,0.0071 ,0.5164 ,0.0000 ,0.0001 ,0.4205 ,0.0005 ,0.0042 ,,,,,,,,,,,,
Q9NRX3,NDUFA4L2,,,,0.5298 ,0.0082 ,0.0367 ,,,,,,,,,,0.5958 ,0.0027 ,0.0435 ,,,,,,
Q9NRX4,PHPT1,,,,-0.3719 ,0.0040 ,0.0224 ,-0.5505 ,0.0003 ,0.0028 ,,,,,,,,,,,,,,,
Q9NRX5,SERINC1,0.6499 ,0.0003 ,0.0043 ,0.7554 ,0.0000 ,0.0002 ,,,,,,,0.2693 ,0.0050 ,0.0273 ,0.4561 ,0.0012 ,0.0278 ,,,,0.4971 ,0.0027 ,0.0218 
Q9NRX6,TMEM167B,0.5263 ,0.0000 ,0.0005 ,,,,,,,,,,,,,,,,,,,,,
Q9NRY2,INIP,,,,,,,0.6620 ,0.0013 ,0.0080 ,,,,,,,,,,,,,,,
Q9NRY6,PLSCR3,,,,,,,,,,,,,0.3753 ,0.0042 ,0.0237 ,,,,,,,,,
Q9NRZ7,AGPAT3,,,,0.5707 ,0.0000 ,0.0001 ,,,,,,,-0.6275 ,0.0000 ,0.0001 ,,,,,,,,,
Q9NS00,C1GALT1,0.4278 ,0.0001 ,0.0011 ,1.4479 ,0.0002 ,0.0028 ,0.5714 ,0.0001 ,0.0010 ,,,,,,,,,,,,,,,
Q9NS15,LTBP3,,,,,,,,,,,,,,,,,,,,,,0.8936 ,0.0075 ,0.0415 
Q9NS28,RGS18,,,,-0.6990 ,0.0001 ,0.0020 ,,,,,,,,,,,,,,,,,,
Q9NS56,TOPORS,,,,,,,,,,,,,0.3565 ,0.0032 ,0.0188 ,,,,,,,,,
Q9NS69,TOMM22,0.4610 ,0.0002 ,0.0028 ,0.6027 ,0.0005 ,0.0051 ,0.5196 ,0.0000 ,0.0004 ,,,,,,,,,,,,,,,
Q9NS86,LANCL2,,,,-0.4099 ,0.0008 ,0.0066 ,,,,,,,,,,,,,,,,,,
Q9NSA0,SLC22A11,,,,,,,,,,,,,1.1009 ,0.0017 ,0.0119 ,0.7571 ,0.0024 ,0.0410 ,,,,,,
Q9NSB2,KRT84,,,,,,,,,,0.3559 ,0.0061 ,0.0282 ,0.9695 ,0.0066 ,0.0336 ,,,,,,,,,
Q9NSB8,HOMER2,,,,,,,,,,,,,,,,,,,,,,0.8856 ,0.0004 ,0.0065 
Q9NSC5,HOMER3,,,,-0.2828 ,0.0091 ,0.0398 ,,,,,,,,,,,,,,,,,,
Q9NSD9,FARSB,,,,,,,0.6493 ,0.0000 ,0.0000 ,,,,,,,,,,,,,,,
Q9NSE4,IARS2,0.3115 ,0.0011 ,0.0105 ,,,,,,,,,,,,,,,,,,,,,
Q9NSK7,C19orf12,,,,,,,-0.9860 ,0.0001 ,0.0010 ,,,,-0.4913 ,0.0000 ,0.0002 ,,,,,,,,,
Q9NSU2,TREX1,,,,,,,,,,,,,0.4283 ,0.0016 ,0.0112 ,,,,,,,,,
Q9NSY0,NRBP2,,,,,,,,,,-0.4081 ,0.0005 ,0.0047 ,0.3444 ,0.0013 ,0.0095 ,,,,,,,,,
Q9NSY1,BMP2K,,,,,,,,,,,,,0.2692 ,0.0006 ,0.0055 ,,,,,,,,,
Q9NT62,ATG3,,,,-0.4188 ,0.0023 ,0.0148 ,,,,,,,,,,,,,,,,,,
Q9NTI5,PDS5B,,,,,,,,,,,,,,,,,,,,,,0.2676 ,0.0028 ,0.0223 
Q9NTJ4,MAN2C1,-0.3194 ,0.0031 ,0.0215 ,-0.4239 ,0.0026 ,0.0160 ,,,,,,,-0.5033 ,0.0000 ,0.0001 ,-0.5327 ,0.0000 ,0.0005 ,,,,,,
Q9NTK5,OLA1,,,,,,,0.2661 ,0.0078 ,0.0322 ,,,,,,,,,,,,,,,
Q9NTM9,CUTC,,,,,,,0.3230 ,0.0082 ,0.0335 ,,,,,,,,,,,,,,,
Q9NTN3,SLC35D1,,,,,,,-0.7493 ,0.0039 ,0.0191 ,,,,,,,,,,,,,,,
Q9NTX5,ECHDC1,,,,,,,,,,,,,-0.5284 ,0.0000 ,0.0000 ,,,,,,,,,
Q9NTX7,RNF146,,,,,,,,,,,,,-0.5352 ,0.0002 ,0.0026 ,,,,,,,,,
Q9NU22,MDN1,,,,,,,0.4544 ,0.0025 ,0.0135 ,,,,,,,,,,,,,,,
Q9NU23,LYRM2,,,,,,,0.6452 ,0.0055 ,0.0247 ,,,,,,,,,,,,,,,
Q9NUJ1,ABHD10,0.5248 ,0.0002 ,0.0030 ,,,,0.4659 ,0.0027 ,0.0143 ,,,,-0.3129 ,0.0016 ,0.0115 ,,,,,,,,,
Q9NUL7,DDX28,,,,,,,,,,0.2842 ,0.0009 ,0.0070 ,,,,,,,,,,,,
Q9NUM4,TMEM106B,,,,,,,0.7204 ,0.0001 ,0.0008 ,,,,,,,,,,,,,,,
Q9NUN5,LMBRD1,,,,0.3615 ,0.0023 ,0.0147 ,,,,,,,,,,,,,,,,0.6071 ,0.0020 ,0.0181 
Q9NUP1,BLOC1S4,,,,,,,,,,,,,,,,0.3504 ,0.0007 ,0.0222 ,,,,0.3824 ,0.0005 ,0.0077 
Q9NUP9,LIN7C,,,,,,,0.3486 ,0.0011 ,0.0071 ,,,,,,,,,,,,,,,
Q9NUQ2,AGPAT5,,,,,,,0.4789 ,0.0018 ,0.0106 ,,,,,,,,,,,,,,,
Q9NUQ3,TXLNG,,,,,,,0.4252 ,0.0009 ,0.0061 ,,,,,,,,,,,,,,,
Q9NUQ6,SPATS2L,,,,,,,-0.6563 ,0.0000 ,0.0003 ,-0.4080 ,0.0003 ,0.0033 ,,,,,,,,,,,,
Q9NUQ8,ABCF3,,,,,,,,,,,,,,,,,,,,,,0.3019 ,0.0066 ,0.0381 
Q9NUQ9,CYRIB,,,,-0.8164 ,0.0000 ,0.0001 ,,,,,,,,,,-0.7036 ,0.0000 ,0.0019 ,,,,-0.3315 ,0.0080 ,0.0429 
Q9NUT2,ABCB8,,,,,,,0.5687 ,0.0000 ,0.0000 ,,,,,,,,,,,,,,,
Q9NUU6,OTULINL,,,,0.5177 ,0.0004 ,0.0041 ,,,,,,,,,,,,,,,,,,
Q9NUU7,DDX19A,,,,,,,0.2756 ,0.0003 ,0.0027 ,,,,,,,,,,,,,,,
Q9NUV9,GIMAP4,,,,,,,-0.4216 ,0.0107 ,0.0411 ,,,,,,,,,,,,,,,
Q9NUW8,TDP1,,,,,,,0.3574 ,0.0006 ,0.0047 ,,,,,,,,,,,,,,,
Q9NV06,DCAF13,,,,,,,0.6690 ,0.0001 ,0.0011 ,,,,,,,,,,,,,,,
Q9NV29,TMEM100,-1.4486 ,0.0062 ,0.0349 ,,,,,,,,,,,,,,,,,,,,,
Q9NV70,EXOC1,,,,,,,,,,,,,,,,,,,,,,0.4255 ,0.0010 ,0.0115 
Q9NV96,TMEM30A,,,,0.3445 ,0.0007 ,0.0059 ,,,,,,,,,,,,,,,,0.5671 ,0.0000 ,0.0016 
Q9NVA1,UQCC1,,,,0.4744 ,0.0009 ,0.0076 ,0.3825 ,0.0002 ,0.0021 ,,,,,,,0.4800 ,0.0032 ,0.0469 ,,,,,,
Q9NVA2,SEPTIN11,,,,0.3025 ,0.0035 ,0.0202 ,,,,-0.3533 ,0.0003 ,0.0032 ,,,,,,,,,,,,
Q9NVD7,PARVA,-0.6520 ,0.0103 ,0.0498 ,,,,,,,,,,,,,,,,,,,,,
Q9NVE5,USP40,,,,,,,-0.3847 ,0.0131 ,0.0480 ,,,,,,,,,,,,,,,
Q9NVG8,TBC1D13,,,,-0.6241 ,0.0001 ,0.0019 ,-0.2837 ,0.0135 ,0.0490 ,,,,-0.6359 ,0.0000 ,0.0000 ,-0.4245 ,0.0001 ,0.0074 ,,,,,,
Q9NVH0,EXD2,,,,,,,0.3309 ,0.0029 ,0.0153 ,,,,,,,,,,,,,,,
Q9NVH1,DNAJC11,,,,0.4055 ,0.0001 ,0.0018 ,0.4595 ,0.0000 ,0.0000 ,,,,,,,,,,,,,0.7791 ,0.0002 ,0.0047 
Q9NVH2,INTS7,,,,,,,0.4017 ,0.0055 ,0.0247 ,,,,,,,,,,,,,,,
